神说 要有光
 
 {  2801.000       ,  9.686          
 },{  11074901.000   ,  4.287          
 },{  11075201.000   ,  4.286          
 },{  11075401.000   ,  4.287          
 },{  11075701.000   ,  4.287          
 },{  11075901.000   ,  4.287          
 },{  11076101.000   ,  4.286          
 },{  11076401.000   ,  4.287          
 },{  11076601.000   ,  4.287          
 },{  11076801.000   ,  4.287          
 },{  11077101.000   ,  4.286          
 },{  11077301.000   ,  4.286          
 },{  11077501.000   ,  4.287          
 },{  11077701.000   ,  4.287          
 },{  11078001.000   ,  4.286          
 },{  11078201.000   ,  4.286          
 },{  11078401.000   ,  4.287          
 },{  11078701.000   ,  4.287          
 },{  11078901.000   ,  4.287          
 },{  11079101.000   ,  4.286          
 },{  11079301.000   ,  4.286          
 },{  11079601.000   ,  4.287          
 },{  11079801.000   ,  4.287          
 },{  11080001.000   ,  4.286          
 },{  11080301.000   ,  4.286          
 },{  11080501.000   ,  4.287          
 },{  11080701.000   ,  4.287          
 },{  11081001.000   ,  4.286          
 },{  11081301.000   ,  4.286          
 },{  11081501.000   ,  4.287          
 },{  11081701.000   ,  4.287          
 },{  11081901.000   ,  4.287          
 },{  11082201.000   ,  4.286          
 },{  11082401.000   ,  4.287          
 },{  11082601.000   ,  4.287          
 },{  11082901.000   ,  4.287          
 },{  11083101.000   ,  4.286          
 },{  11083301.000   ,  4.286          
 },{  11083601.000   ,  4.287          
 },{  11083801.000   ,  4.287          
 },{  11084001.000   ,  4.286          
 },{  11084201.000   ,  4.286          
 },{  11084501.000   ,  4.287          
 },{  11084701.000   ,  4.287          
 },{  11084901.000   ,  4.287          
 },{  11085201.000   ,  4.286          
 },{  11085401.000   ,  4.287          
 },{  11085601.000   ,  4.287          
 },{  11085801.000   ,  4.287          
 },{  11086101.000   ,  4.286          
 },{  11086301.000   ,  4.286          
 },{  11086501.000   ,  4.287          
 },{  11086801.000   ,  4.287          
 },{  11087001.000   ,  4.286          
 },{  11087201.000   ,  4.286          
 },{  11087401.000   ,  4.287          
 },{  11087701.000   ,  4.287          
 },{  11087901.000   ,  4.287          
 },{  11088201.000   ,  4.286          
 },{  11088401.000   ,  4.287          
 },{  11088701.000   ,  4.287          
 },{  11088901.000   ,  4.287          
 },{  11089101.000   ,  4.286          
 },{  11089301.000   ,  4.286          
 },{  11089601.000   ,  4.287          
 },{  11089801.000   ,  4.287          
 },{  11090101.000   ,  4.286          
 },{  11090301.000   ,  4.286          
 },{  11090501.000   ,  4.287          
 },{  11090701.000   ,  4.287          
 },{  11091001.000   ,  4.286          
 },{  11091201.000   ,  4.286          
 },{  11091401.000   ,  4.287          
 },{  11091701.000   ,  4.287          
 },{  11091901.000   ,  4.287          
 },{  11092101.000   ,  4.286          
 },{  11092301.000   ,  4.286          
 },{  11092601.000   ,  4.287          
 },{  11092801.000   ,  4.287          
 },{  11093001.000   ,  4.286          
 },{  11093301.000   ,  4.286          
 },{  11093501.000   ,  4.287          
 },{  11093701.000   ,  4.287          
 },{  11093901.000   ,  4.287          
 },{  11094201.000   ,  4.286          
 },{  11094401.000   ,  4.287          
 },{  11094601.000   ,  4.287          
 },{  11094801.000   ,  4.287          
 },{  11095101.000   ,  4.286          
 },{  11095401.000   ,  4.287          
 },{  11095601.000   ,  4.287          
 },{  11095801.000   ,  4.287          
 },{  11096101.000   ,  4.286          
 },{  11096301.000   ,  4.286          
 },{  11096501.000   ,  4.287          
 },{  11096701.000   ,  4.287          
 },{  11097001.000   ,  4.286          
 },{  11097201.000   ,  4.286          
 },{  11097501.000   ,  4.287          
 },{  11097701.000   ,  4.287          
 },{  11097901.000   ,  4.287          
 },{  11098201.000   ,  4.286          
 },{  11098401.000   ,  4.287          
 },{  11098601.000   ,  4.287          
 },{  11098801.000   ,  4.287          
 },{  11099101.000   ,  4.286          
 },{  11099301.000   ,  4.286          
 },{  11099501.000   ,  4.287          
 },{  11099801.000   ,  4.287          
 },{  11100001.000   ,  4.286          
 },{  11100201.000   ,  4.286          
 },{  11100401.000   ,  4.287          
 },{  11100701.000   ,  4.287          
 },{  11100901.000   ,  4.287          
 },{  11101101.000   ,  4.286          
 },{  11101401.000   ,  4.287          
 },{  11101601.000   ,  4.287          
 },{  11101801.000   ,  4.287          
 },{  11102001.000   ,  4.286          
 },{  11102301.000   ,  4.286          
 },{  11102601.000   ,  4.287          
 },{  11102801.000   ,  4.287          
 },{  11103001.000   ,  4.286          
 },{  11103301.00:  11367701.000   ,  4.287          
 },{  11367901.000   ,  4.287          
 },{  11368201.000   ,  4.286          
 },{  11368401.000   ,  4.287          
 },{  11368601.000   ,  4.287          
 },{  11368801.000   ,  4.287          
 },{  11369101.000   ,  4.286          
 },{  11369301.000   ,  4.286          
 },{  11369501.000   ,  4.287          
 },{  11369701.000   ,  4.287          
 },{  11370001.000   ,  4.286          
 },{  11370201.000   ,  4.286          
 },{  11370401.000   ,  4.287          
 },{  11370701.000   ,  4.287          
 },{  11370901.000   ,  4.287          
 },{  11371101.000   ,  4.286          
 },{  11371301.000   ,  4.286          
 },{  11371601.000   ,  4.287          
 },{  11371801.000   ,  4.287          
 },{  11372001.000   ,  4.286          
 },{  11372301.000   ,  4.286          
 },{  11372501.000   ,  4.287          
 },{  11372701.000   ,  4.287          
 },{  11372901.000   ,  4.287          
 },{  11373201.000   ,  4.286          
 },{  11373401.000   ,  4.287          
 },{  11373701.000   ,  4.287          
 },{  11373901.000   ,  4.287          
 },{  11374201.000   ,  4.286          
 },{  11374401.000   ,  4.287          
 },{  11374601.000   ,  4.287          
 },{  11374901.000   ,  4.287          
 },{  11375101.000   ,  4.286          
 },{  11375301.000   ,  4.286          
 },{  11375501.000   ,  4.287          
 },{  11375801.000   ,  4.287          
 },{  11376001.000   ,  4.286          
 },{  11376201.000   ,  4.286          
 },{  11376501.000   ,  4.287          
 },{  11376701.000   ,  4.287          
 },{  11376901.000   ,  4.287          
 },{  11377101.000   ,  4.286          
 },{  11377401.000   ,  4.287          
 },{  11377601.000   ,  4.287          
 },{  11377801.000   ,  4.287          
 },{  11378101.000   ,  4.286          
 },{  11378301.000   ,  4.286          
 },{  11378501.000   ,  4.287          
 },{  11378701.000   ,  4.287          
 },{  11379001.000   ,  4.286          
 },{  11379201.000   ,  4.286          
 },{  11379401.000   ,  4.287          
 },{  11379701.000   ,  4.287          
 },{  11379901.000   ,  4.287          
 },{  11380101.000   ,  4.286          
 },{  11380301.000   ,  4.286          
 },{  11380601.000   ,  4.287          
 },{  11380801.000   ,  4.287          
 },{  11381101.000   ,  4.286          
 },{  11381301.000   ,  4.286          
 },{  11381501.000   ,  4.287          
 },{  11381801.000   ,  4.287          
 },{  11382001.000   ,  4.286          
 },{  11382201.000   ,  4.286          
 },{  11382501.000   ,  4.287          
 },{  11382701.000   ,  4.287          
 },{  11382901.000   ,  4.287          
 },{  11383101.000   ,  4.286          
 },{  11383401.000   ,  4.287          
 },{  11383601.000   ,  4.287          
 },{  11383801.000   ,  4.287          
 },{  11384001.000   ,  4.286          
 },{  11384301.000   ,  4.286          
 },{  11384501.000   ,  4.287          
 },{  11384701.000   ,  4.287          
 },{  11385001.000   ,  4.286          
 },{  11385201.000   ,  4.286          
 },{  11385401.000   ,  4.287          
 },{  11385601.000   ,  4.287          
 },{  11385901.000   ,  4.287          
 },{  11386101.000   ,  4.286          
 },{  11386301.000   ,  4.286          
 },{  11386601.000   ,  4.287          
 },{  11386801.000   ,  4.287          
 },{  11387001.000   ,  4.286          
 },{  11387201.000   ,  4.286          
 },{  11387501.000   ,  4.287          
 },{  11387701.000   ,  4.287          
 },{  11388001.000   ,  4.286          
 },{  11388201.000   ,  4.286          
 },{  11388401.000   ,  4.287          
 },{  11388601.000   ,  4.287          
 },{  11388901.000   ,  4.287          
 },{  11389101.000   ,  4.286          
 },{  11389301.000   ,  4.286          
 },{  11389601.000   ,  4.287          
 },{  11389801.000   ,  4.287          
 },{  11390001.000   ,  4.286          
 },{  11390201.000   ,  4.286          
 },{  11390501.000   ,  4.287          
 },{  11390701.000   ,  4.287          
 },{  11390901.000   ,  4.287          
 },{  11391101.000   ,  4.286          
 },{  11391401.000   ,  4.287          
 },{  11391601.000   ,  4.287          
 },{  11391801.000   ,  4.287          
 },{  11392101.000   ,  4.286          
 },{  11392301.000   ,  4.286          
 },{  11392501.000   ,  4.287          
 },{  11392701.000   ,  4.287          
 },{  11393001.000   ,  4.286          
 },{  11393201.000   ,  4.286          
 },{  11393401.000   ,  4.287          
 },{  11393701.000   ,  4.287          
 },{  11393901.000   ,  4.287          
 },{  11394101.000   ,  4.286          
 },{  11394301.000   ,  4.286          
 },{  11394601.000   ,  4.287          
 },{  11394801.000   ,  4.287          
 },{  11395101.000   ,  4.286          
 },{  11395301.000   ,  4.286          
 },{  11395501.000   ,  4.287          
 },{  11395801.000   ,  4.287          
 },{  11396001.000   ,  4.286          
 },{  11396201.000   ,  4.286          
 },{  11396501.000   ,  4.287          
 },{  11396701.000   ,  4.287          
 },{  11396901.000   ,  4.287          
 },{  11397201.000   ,  4.286          
 },{  11397401.000   ,  4.287          
 },{  11397601.000   ,  4.287          
 },{  11397901.000   ,  4.287          
 },{  11398101.000   ,  4.286          
 },{  11398301.000   ,  4.286          
 },{  11398501.000   ,  4.287          
 },{  11398801.000   ,  4.287          
 },{  11399001.000   ,  4.286          
 },{  11399201.000   ,  4.286          
 },{  11399401.000   ,  4.287          
 },{  11399701.000   ,  4.287          
 },{  11399901.000   ,  4.287          
 },{  11400101.000   ,  4.286          
 },{  11400401.000   ,  4.287          
 },{  11400601.000   ,  4.287          
 },{  11400801.000   ,  4.287          
 },{  11401101.000   ,  4.286          
 },{  11401301.000   ,  4.286          
 },{  11401501.000   ,  4.287          
 },{  11401701.000   ,  4.287          
 },{  11402001.000   ,  4.286          
 },{  11402201.000   ,  4.286          
 },{  11402501.000   ,  4.287          
 },{  11402701.000   ,  4.287          
 },{  11402901.000   ,  4.287          
 },{  11403101.000   ,  4.286          
 },{  11403401.000   ,  4.287          
 },{  11403601.000   ,  4.287          
 },{  11403801.000   ,  4.287          
 },{  11404001.000   ,  4.286          
 },{  11404301.000   ,  4.286          
 },{  11404501.000   ,  4.287          
 },{  11404701.000   ,  4.287          
 },{  11404901.000   ,  4.287          
 },{  11405201.000   ,  4.286          
 },{  11405401.000   ,  4.287          
 },{  11405601.000   ,  4.287          
 },{  11405801.000   ,  4.287          
 },{  11406101.000   ,  4.286          
 },{  11406301.000   ,  4.286          
 },{  11406501.000   ,  4.287          
 },{  11406801.000   ,  4.287          
 },{  11407001.000   ,  4.286          
 },{  11407201.000   ,  4.286          
 },{  11407501.000   ,  4.287          
 },{  11407801.000   ,  4.287          
 },{  11408001.000   ,  4.286          
 },{  11408201.000   ,  4.286          
 },{  11408401.000   ,  4.287          
 },{  11408701.000   ,  4.287          
 },{  11408901.000   ,  4.287          
 },{  11409201.000   ,  4.286          
 },{  11409401.000   ,  4.287          
 },{  11409601.000   ,  4.287          
 },{  11409901.000   ,  4.287          
 },{  11410101.000   ,  4.286          
 },{  11410301.000   ,  4.286          
 },{  11410501.000   ,  4.287          
 },{  11410801.000   ,  4.287          
 },{  11411001.000   ,  4.286          
 },{  11411201.000   ,  4.286          
 },{  11411501.000   ,  4.287          
 },{  11411701.000   ,  4.287          
 },{  11411901.000   ,  4.287          
 },{  11412101.000   ,  4.286          
 },{  11412401.000   ,  4.287          
 },{  11412601.000   ,  4.287          
 },{  11412801.000   ,  4.287          
 },{  11413001.000   ,  4.286          
 },{  11413301.000   ,  4.286          
 },{  11413501.000   ,  4.287          
 },{  11413701.000   ,  4.287          
 },{  11414001.000   ,  4.286          
 },{  11414201.000   ,  4.286          
 },{  11414401.000   ,  4.287          
 },{  11414701.000   ,  4.287          
 },{  11415001.000   ,  4.286          
 },{  11415201.000   ,  4.286          
 },{  11415401.000   ,  4.287          
 },{  11415601.000   ,  4.287          
 },{  11415901.000   ,  4.287          
 },{  11416101.000   ,  4.286          
 },{  11416401.000   ,  4.287          
 },{  11416601.000   ,  4.287          
 },{  11416801.000   ,  4.287          
 },{  11417101.000   ,  4.286          
 },{  11417301.000   ,  4.286          
 },{  11417501.000   ,  4.287          
 },{  11417701.000   ,  4.287          
 },{  11418001.000   ,  4.286          
 },{  11418201.000   ,  4.286          
 },{  11418401.000   ,  4.287          
 },{  11418601.000   ,  4.287          
 },{  11418901.000   ,  4.287          
 },{  11419101.000   ,  4.286          
 },{  11419301.000   ,  4.286          
 },{  11419601.000   ,  4.287          
 },{  11419801.000   ,  4.287          
 },{  11420001.000   ,  4.286          
 },{  11420201.000   ,  4.286          
 },{  11420501.000   ,  4.287          
 },{  11420701.000   ,  4.287          
 },{  11420901.000   ,  4.287          
 },{  11421101.000   ,  4.286          
 },{  11421401.000   ,  4.287          
 },{  11421701.000   ,  4.287          
 },{  11421901.000   ,  4.287          
 },{  11422101.000   ,  4.286          
 },{  11422401.000   ,  4.287          
 },{  11422601.000   ,  4.287          
 },{  11422801.000   ,  4.287          
 },{  11423101.000   ,  4.286          
 },{  11423301.000   ,  4.286          
 },{  11423501.000   ,  4.287          
 },{  11423801.000   ,  4.287          
 },{  11424001.000   ,  4.286          
 },{  11424201.000   ,  4.286          
 },{  11424501.000   ,  4.287          
 },{  11424701.000   ,  4.287          
 },{  11424901.000   ,  4.287          
 },{  11425101.000   ,  4.286          
 },{  11425401.000   ,  4.287          
 },{  11425601.000   ,  4.287          
 },{  11425801.000   ,  4.287          
 },{  11426101.000   ,  4.286          
 },{  11426301.000   ,  4.286          
 },{  11426501.000   ,  4.287          
 },{  11426701.000   ,  4.287          
 },{  11427001.000   ,  4.286          
 },{  11427201.000   ,  4.286          
 },{  11427401.000   ,  4.287          
 },{  11427601.000   ,  4.287          
 },{  11427901.000   ,  4.287          
 },{  11428101.000   ,  4.286          
 },{  11428301.000   ,  4.286          
 },{  11428601.000   ,  4.287          
 },{  11428901.000   ,  4.287          
 },{  11429101.000   ,  4.286          
 },{  11429301.000   ,  4.286          
 },{  11429601.000   ,  4.287          
 },{  11429801.000   ,  4.287          
 },{  11430001.000   ,  4.286          
 },{  11430301.000   ,  4.286          
 },{  11430501.000   ,  4.287          
 },{  11430701.000   ,  4.287          
 },{  11431001.000   ,  4.286          
 },{  11431201.000   ,  4.286          
 },{  11431401.000   ,  4.287          
 },{  11431601.000   ,  4.287          
 },{  11431901.000   ,  4.287          
 },{  11432101.000   ,  4.286          
 },{  11432301.000   ,  4.286          
 },{  11432601.000   ,  4.287          
 },{  11432801.000   ,  4.287          
 },{  11433001.000   ,  4.286          
 },{  11433201.000   ,  4.286          
 },{  11433501.000   ,  4.287          
 },{  11433701.000   ,  4.287          
 },{  11433901.000   ,  4.287          
 },{  11434201.000   ,  4.286          
 },{  11434401.000   ,  4.287          
 },{  11434601.000   ,  4.287          
 },{  11434801.000   ,  4.287          
 },{  11435101.000   ,  4.286          
 },{  11435301.000   ,  4.286          
 },{  11435501.000   ,  4.287          
 },{  11435801.000   ,  4.287          
 },{  11436101.000   ,  4.286          
 },{  11436301.000   ,  4.286          
 },{  11436501.000   ,  4.287          
 },{  11436701.000   ,  4.287          
 },{  11437001.000   ,  4.286          
 },{  11437201.000   ,  4.286          
 },{  11437501.000   ,  4.287          
 },{  11437701.000   ,  4.287          
 },{  11437901.000   ,  4.287          
 },{  11438101.000   ,  4.286          
 },{  11438401.000   ,  4.287          
 },{  11438601.000   ,  4.287          
 },{  11438801.000   ,  4.287          
 },{  11439101.000   ,  4.286          
 },{  11439301.000   ,  4.286          
 },{  11439501.000   ,  4.287          
 },{  11439701.000   ,  4.287          
 },{  11440001.000   ,  4.286          
 },{  11440201.000   ,  4.286          
 },{  11440401.000   ,  4.287          
 },{  11440601.000   ,  4.287          
 },{  11440901.000   ,  4.287          
 },{  11441101.000   ,  4.286          
 },{  11441301.000   ,  4.286          
 },{  11441601.000   ,  4.287          
 },{  11441801.000   ,  4.287          
 },{  11442001.000   ,  4.286          
 },{  11442201.000   ,  4.286          
 },{  11442501.000   ,  4.287          
 },{  11442701.000   ,  4.287          
 },{  11443001.000   ,  4.286          
 },{  11443201.000   ,  4.286          
 },{  11443501.000   ,  4.287          
 },{  11443701.000   ,  4.287          
 },{  11443901.000   ,  4.287          
 },{  11444101.000   ,  4.286          
 },{  11444401.000   ,  4.287          
 },{  11444701.000   ,  4.287          
 },{  11444901.000   ,  4.287          
 },{  11445101.000   ,  4.286          
 },{  11445301.000   ,  4.286          
 },{  11445601.000   ,  4.287          
 },{  11445801.000   ,  4.287          
 },{  11446001.000   ,  4.286          
 },{  11446201.000   ,  4.286          
 },{  11446501.000   ,  4.287          
 },{  11446701.000   ,  4.287          
 },{  11446901.000   ,  4.287          
 },{  11447201.000   ,  4.286          
 },{  11447401.000   ,  4.287          
 },{  11447601.000   ,  4.287          
 },{  11447801.000   ,  4.287          
 },{  11448101.000   ,  4.286          
 },{  11448301.000   ,  4.286          
 },{  11448501.000   ,  4.287          
 },{  11448701.000   ,  4.287          
 },{  11449001.000   ,  4.286          
 },{  11449201.000   ,  4.286          
 },{  11449401.000   ,  4.287          
 },{  11449701.000   ,  4.287          
 },{  11450001.000   ,  4.286          
 },{  11450201.000   ,  4.286          
 },{  11450401.000   ,  4.287          
 },{  11450701.000   ,  4.287          
 },{  11450901.000   ,  4.287          
 },{  11451101.000   ,  4.286          
 },{  11451401.000   ,  4.287          
 },{  11451601.000   ,  4.287          
 },{  11451801.000   ,  4.287          
 },{  11452101.000   ,  4.286          
 },{  11452301.000   ,  4.286          
 },{  11452501.000   ,  4.287          
 },{  11452701.000   ,  4.287          
 },{  11453001.000   ,  4.286          
 },{  11453201.000   ,  4.286          
 },{  11453401.000   ,  4.287          
 },{  11453701.000   ,  4.287          
 },{  11453901.000   ,  4.287          
 },{  11454101.000   ,  4.286          
 },{  11454301.000   ,  4.286          
 },{  11454601.000   ,  4.287          
 },{  11454801.000   ,  4.287          
 },{  11455001.000   ,  4.286          
 },{  11455201.000   ,  4.286          
 },{  11455501.000   ,  4.287          
 },{  11455701.000   ,  4.287          
 },{  11455901.000   ,  4.287          
 },{  11456201.000   ,  4.286          
 },{  11456401.000   ,  4.287          
 },{  11456601.000   ,  4.287          
 },{  11456801.000   ,  4.287          
 },{  11457201.000   ,  4.286          
 },{  11457401.000   ,  4.287          
 },{  11457601.000   ,  4.287          
 },{  11457801.000   ,  4.287          
 },{  11458101.000   ,  4.286          
 },{  11458301.000   ,  4.286          
 },{  11458601.000   ,  4.287          
 },{  11458801.000   ,  4.287          
 },{  11459001.000   ,  4.286          
 },{  11459301.000   ,  4.286          
 },{  11459501.000   ,  4.287          
 },{  11459701.000   ,  4.287          
 },{  11459901.000   ,  4.287          
 },{  11460201.000   ,  4.286          
 },{  11460401.000   ,  4.287          
 },{  11460601.000   ,  4.287          
 },{  11460801.000   ,  4.287          
 },{  11461101.000   ,  4.286          
 },{  11461301.000   ,  4.286          
 },{  11461501.000   ,  4.287          
 },{  11461801.000   ,  4.287          
 },{  11462001.000   ,  4.286          
 },{  11462201.000   ,  4.286          
 },{  11462401.000   ,  4.287          
 },{  11462701.000   ,  4.287          
 },{  11462901.000   ,  4.287          
 },{  11463101.000   ,  4.286          
 },{  11463401.000   ,  4.287          
 },{  11463601.000   ,  4.287          
 },{  11463801.000   ,  4.287          
 },{  11464001.000   ,  4.286          
 },{  11464301.000   ,  4.286          
 },{  11464501.000   ,  4.287          
 },{  11464701.000   ,  4.287          
 },{  11464901.000   ,  4.287          
 },{  11465201.000   ,  4.286          
 },{  11465401.000   ,  4.287          
 },{  11465701.000   ,  4.287          
 },{  11465901.000   ,  4.287          
 },{  11466101.000   ,  4.286          
 },{  11466301.000   ,  4.286          
 },{  11466601.000   ,  4.287          
 },{  11466801.000   ,  4.287          
 },{  11467001.000   ,  4.286          
 },{  11467301.000   ,  4.286          
 },{  11467501.000   ,  4.287          
 },{  11467701.000   ,  4.287          
 },{  11467901.000   ,  4.287          
 },{  11468201.000   ,  4.286          
 },{  11468401.000   ,  4.287          
 },{  11468601.000   ,  4.287          
 },{  11468801.000   ,  4.287          
 },{  11469101.000   ,  4.286          
 },{  11469301.000   ,  4.286          
 },{  11469501.000   ,  4.287          
 },{  11469701.000   ,  4.287          
 },{  11469901.000   ,  4.287          
 },{  11470201.000   ,  4.286          
 },{  11470401.000   ,  4.287          
 },{  11470601.000   ,  4.287          
 },{  11470801.000   ,  4.287          
 },{  11471101.000   ,  4.286          
 },{  11471301.000   ,  4.286          
 },{  11471501.000   ,  4.287          
 },{  11471701.000   ,  4.287          
 },{  11472001.000   ,  4.286          
 },{  11472201.000   ,  4.286          
 },{  11472501.000   ,  4.287          
 },{  11472701.000   ,  4.287          
 },{  11472901.000   ,  4.287          
 },{  11473101.000   ,  4.286          
 },{  11473401.000   ,  4.287          
 },{  11473601.000   ,  4.287          
 },{  11473801.000   ,  4.287          
 },{  11474101.000   ,  4.286          
 },{  11474301.000   ,  4.286          
 },{  11474501.000   ,  4.287          
 },{  11474701.000   ,  4.287          
 },{  11475001.000   ,  4.286          
 },{  11475201.000   ,  4.286          
 },{  11475401.000   ,  4.287          
 },{  11475601.000   ,  4.287          
 },{  11475901.000   ,  4.287          
 },{  11476101.000   ,  4.286          
 },{  11476301.000   ,  4.286          
 },{  11476601.000   ,  4.287          
 },{  11476801.000   ,  4.287          
 },{  11477001.000   ,  4.286          
 },{  11477201.000   ,  4.286          
 },{  11477501.000   ,  4.287          
 },{  11477701.000   ,  4.287          
 },{  11477901.000   ,  4.287          
 },{  11478201.000   ,  4.286          
 },{  11478401.000   ,  4.287          
 },{  11478601.000   ,  4.287          
 },{  11478801.000   ,  4.287          
 },{  11479101.000   ,  4.286          
 },{  11479401.000   ,  4.287          
 },{  11479601.000   ,  4.287          
 },{  11479801.000   ,  4.287          
 },{  11480001.000   ,  4.286          
 },{  11480301.000   ,  4.286          
 },{  11480501.000   ,  4.287          
 },{  11480701.000   ,  4.287          
 },{  11480901.000   ,  4.287          
 },{  11481201.000   ,  4.286          
 },{  11481401.000   ,  4.287          
 },{  11481601.000   ,  4.287          
 },{  11481901.000   ,  4.287          
 },{  11482101.000   ,  4.286          
 },{  11482301.000   ,  4.286          
 },{  11482501.000   ,  4.287          
 },{  11482801.000   ,  4.287          
 },{  11483001.000   ,  4.286          
 },{  11483201.000   ,  4.286          
 },{  11483501.000   ,  4.287          
 },{  11483701.000   ,  4.287          
 },{  11483901.000   ,  4.287          
 },{  11484101.000   ,  4.286          
 },{  11484401.000   ,  4.287          
 },{  11484601.000   ,  4.287          
 },{  11484801.000   ,  4.287          
 },{  11485101.000   ,  4.286          
 },{  11485301.000   ,  4.286          
 },{  11485501.000   ,  4.287          
 },{  11485701.000   ,  4.287          
 },{  11486001.000   ,  4.286          
 },{  11486201.000   ,  4.286          
 },{  11486501.000   ,  4.287          
 },{  11486701.000   ,  4.287          
 },{  11486901.000   ,  4.287          
 },{  11487101.000   ,  4.286          
 },{  11487401.000   ,  4.287          
 },{  11487601.000   ,  4.287          
 },{  11487801.000   ,  4.287          
 },{  11488101.000   ,  4.286          
 },{  11488301.000   ,  4.286          
 },{  11488501.000   ,  4.287          
 },{  11488701.000   ,  4.287          
 },{  11489001.000   ,  4.286          
 },{  11489201.000   ,  4.286          
 },{  11489401.000   ,  4.287          
 },{  11489601.000   ,  4.287          
 },{  11489901.000   ,  4.287          
 },{  11490101.000   ,  4.286          
 },{  11490301.000   ,  4.286          
 },{  11490601.000   ,  4.287          
 },{  11490801.000   ,  4.287          
 },{  11491001.000   ,  4.286          
 },{  11491201.000   ,  4.286          
 },{  11491501.000   ,  4.287          
 },{  11491701.000   ,  4.287          
 },{  11491901.000   ,  4.287          
 },{  11492201.000   ,  4.286          
 },{  11492401.000   ,  4.287          
 },{  11492601.000   ,  4.287          
 },{  11492801.000   ,  4.287          
 },{  11493101.000   ,  4.286          
 },{  11493401.000   ,  4.287          
 },{  11493601.000   ,  4.287          
 },{  11493801.000   ,  4.287          
 },{  11494001.000   ,  4.286          
 },{  11494301.000   ,  4.286          
 },{  11494501.000   ,  4.287          
 },{  11494701.000   ,  4.287          
 },{  11494901.000   ,  4.287          
 },{  11495201.000   ,  4.286          
 },{  11495401.000   ,  4.287          
 },{  11495601.000   ,  4.287          
 },{  11495901.000   ,  4.287          
 },{  11496101.000   ,  4.286          
 },{  11496301.000   ,  4.286          
 },{  11496501.000   ,  4.287          
 },{  11496801.000   ,  4.287          
 },{  11497001.000   ,  4.286          
 },{  11497201.000   ,  4.286          
 },{  11497501.000   ,  4.287          
 },{  11497701.000   ,  4.287          
 },{  11497901.000   ,  4.287          
 },{  11498101.000   ,  4.286          
 },{  11498401.000   ,  4.287          
 },{  11498601.000   ,  4.287          
 },{  11498801.000   ,  4.287          
 },{  11499001.000   ,  4.286          
 },{  11499301.000   ,  4.286          
 },{  11499501.000   ,  4.287          
 },{  11499701.000   ,  4.287          
 },{  11500001.000   ,  4.286          
 t          
 },{  11766301.000   ,  4.286          
 },{  11766501.000   ,  4.287          
 },{  11766701.000   ,  4.287          
 },{  11766901.000   ,  4.287          
 },{  11767201.000   ,  4.286          
 },{  11767401.000   ,  4.286          
 },{  11767601.000   ,  4.287          
 },{  11767801.000   ,  4.287          
 },{  11768101.000   ,  4.286          
 },{  11768301.000   ,  4.286          
 },{  11768501.000   ,  4.287          
 },{  11768801.000   ,  4.287          
 },{  11769001.000   ,  4.286          
 },{  11769201.000   ,  4.286          
 },{  11769501.000   ,  4.287          
 },{  11769701.000   ,  4.287          
 },{  11769901.000   ,  4.287          
 },{  11770101.000   ,  4.286          
 },{  11770401.000   ,  4.286          
 },{  11770601.000   ,  4.287          
 },{  11770801.000   ,  4.287          
 },{  11771101.000   ,  4.286          
 },{  11771301.000   ,  4.286          
 },{  11771501.000   ,  4.287          
 },{  11771701.000   ,  4.287          
 },{  11772001.000   ,  4.286          
 },{  11772201.000   ,  4.286          
 },{  11772401.000   ,  4.286          
 },{  11772701.000   ,  4.287          
 },{  11772901.000   ,  4.287          
 },{  11773101.000   ,  4.286          
 },{  11773301.000   ,  4.286          
 },{  11773601.000   ,  4.287          
 },{  11773801.000   ,  4.287          
 },{  11774001.000   ,  4.286          
 },{  11774201.000   ,  4.286          
 },{  11774501.000   ,  4.287          
 },{  11774701.000   ,  4.287          
 },{  11775001.000   ,  4.286          
 },{  11775201.000   ,  4.286          
 },{  11775401.000   ,  4.286          
 },{  11775601.000   ,  4.287          
 },{  11775901.000   ,  4.287          
 },{  11776101.000   ,  4.286          
 },{  11776301.000   ,  4.286          
 },{  11776601.000   ,  4.287          
 },{  11776801.000   ,  4.287          
 },{  11777101.000   ,  4.286          
 },{  11777301.000   ,  4.286          
 },{  11777501.000   ,  4.287          
 },{  11777801.000   ,  4.287          
 },{  11778001.000   ,  4.286          
 },{  11778201.000   ,  4.286          
 },{  11778501.000   ,  4.287          
 },{  11778701.000   ,  4.287          
 },{  11778901.000   ,  4.287          
 },{  11779101.000   ,  4.286          
 },{  11779401.000   ,  4.286          
 },{  11779601.000   ,  4.287          
 },{  11779801.000   ,  4.287          
 },{  11780101.000   ,  4.286          
 },{  11780301.000   ,  4.286          
 },{  11780501.000   ,  4.287          
 },{  11780701.000   ,  4.287          
 },{  11781001.000   ,  4.286          
 },{  11781201.000   ,  4.286          
 },{  11781401.000   ,  4.286          
 },{  11781701.000   ,  4.287          
 },{  11781901.000   ,  4.287          
 },{  11782201.000   ,  4.286          
 },{  11782401.000   ,  4.286          
 },{  11782701.000   ,  4.287          
 },{  11782901.000   ,  4.287          
 },{  11783101.000   ,  4.286          
 },{  11783301.000   ,  4.286          
 },{  11783601.000   ,  4.287          
 },{  11783801.000   ,  4.287          
 },{  11784101.000   ,  4.286          
